DAY_ID,ACCOUNT_DIM_ID,DAILY_BALANCE_AMT,EFF_DT,END_DT
2023-01-28,17334,7551.24,2018-08-01,
2023-04-02,39684,4835.82,2021-10-31,
2023-06-29,73283,4565.4,2022-02-25,2023-10-22
2023-08-29,117,6060.44,2015-02-16,2023-01-20
2023-03-14,32586,2017.32,2021-09-14,
2023-12-14,40934,7486.19,2017-01-17,
2023-07-28,17068,7999.6,2021-05-30,
2023-04-16,33189,4694.48,2015-03-29,
2023-09-22,55250,6423.88,2019-08-26,
2023-02-20,67894,524.36,2016-10-20,
2023-09-01,62675,9714.69,2022-12-18,
2023-12-24,7401,4300.0,2020-01-03,
2023-03-21,9064,9134.91,2021-03-05,2023-01-14
2023-07-03,35346,5307.71,2021-11-22,
2023-05-06,1283,243.29,2015-02-02,
2023-06-17,33430,6196.14,2022-09-07,
2023-11-24,50564,5456.15,2017-07-08,
2023-10-08,86843,5072.86,2020-10-23,
2023-03-07,33027,6720.42,2017-04-26,
2023-10-15,36020,7656.36,2020-07-22,
2023-11-02,3480,5398.74,2016-01-03,
2023-07-23,56768,8639.48,2022-05-09,
2023-11-02,14337,854.14,2022-08-17,
2023-11-01,70550,3513.57,2016-03-20,
2023-07-19,80353,9390.59,2018-11-12,
2023-05-11,38186,3243.46,2020-06-03,
2023-09-07,39272,8085.14,2015-03-28,
2023-09-14,50403,295.5,2019-07-22,
2023-10-07,70166,3023.84,2021-04-22,
2023-09-21,81544,8455.83,2016-09-07,
2023-10-10,53166,6452.02,2019-06-23,
2023-02-04,56966,8443.36,2016-10-02,
2023-05-03,16438,2105.86,2021-01-01,
2023-12-26,55116,3999.87,2016-11-18,
2023-12-25,76265,5164.68,2018-10-02,
2023-03-09,2040,456.62,2021-01-24,
2023-06-13,75544,1177.69,2020-04-08,
2023-01-30,93709,3128.49,2020-05-25,
2023-08-26,94408,1456.14,2021-12-28,
2023-09-22,25120,3627.18,2022-10-12,
2023-04-24,26764,5459.63,2022-11-01,
2023-11-26,38376,6349.7,2022-02-18,
2023-01-09,67859,7345.84,2020-10-20,
2023-12-05,62935,2577.81,2019-09-02,
2023-10-24,47264,1854.29,2016-09-28,
2023-12-17,69737,5161.82,2022-07-01,
2023-12-26,86485,5519.89,2018-05-23,
2023-09-21,38811,8871.91,2016-03-25,
2023-06-25,61468,4573.92,2018-12-28,
2023-12-24,48711,3900.19,2016-06-25,
2023-05-18,40594,863.78,2020-05-27,
2023-12-19,79253,7822.36,2018-12-23,2023-05-04
2023-05-11,84663,2022.14,2017-03-01,
2023-04-17,67029,3066.77,2015-05-25,
2023-05-31,18844,209.3,2019-07-09,
2023-10-19,7611,3327.37,2016-10-28,
2023-10-11,20765,4863.04,2016-09-10,
2023-10-22,81963,467.22,2020-08-12,
2023-11-23,2622,3804.76,2015-11-04,
2023-01-26,60277,8391.94,2021-09-05,2023-09-19
2023-01-18,67925,1879.2,2017-07-11,
2023-05-15,13548,6698.72,2020-01-22,2023-07-17
2023-02-10,48574,8139.05,2017-04-04,
2023-08-28,10612,9333.33,2021-08-08,
2023-10-02,49913,1513.12,2018-07-30,
2023-10-02,27606,4178.57,2019-11-03,
2023-01-05,18713,4594.83,2021-09-08,
2023-05-14,60825,9115.2,2015-05-23,
2023-10-14,62072,2572.22,2020-10-26,
2023-12-05,16825,3033.72,2022-01-30,2023-07-22
2023-07-31,15828,6641.77,2016-11-02,
2023-08-14,2099,317.56,2016-11-23,
2023-11-07,25739,8004.91,2017-01-19,
2023-09-23,68805,4512.08,2018-01-04,
2023-07-13,79600,450.57,2022-07-11,
2023-01-26,16846,2905.04,2021-02-01,
2023-04-09,81900,858.42,2018-02-24,2023-11-11
2023-07-11,43258,4107.76,2019-06-07,
2023-07-19,66851,9177.31,2016-01-14,
2023-02-28,87275,5374.66,2021-09-20,2023-05-08
2023-07-04,84508,4973.17,2022-02-19,
2023-03-11,7556,9513.08,2022-12-19,
2023-06-08,13040,1730.2,2018-04-20,2023-04-01
2023-05-25,39289,147.43,2019-07-11,
2023-10-08,4810,7521.19,2022-01-04,
2023-02-07,37636,6498.06,2019-03-01,
2023-03-20,72702,6480.75,2021-03-21,
2023-11-17,62962,2169.17,2019-12-18,
2023-10-05,65245,742.29,2015-10-24,
2023-08-07,68489,6413.92,2018-05-26,
2023-09-15,32137,2879.45,2022-04-02,
2023-06-01,71350,1684.28,2017-06-02,
2023-09-10,38674,121.71,2018-10-02,
2023-01-23,94784,8049.51,2021-12-07,2023-01-18
2023-04-27,96323,9649.49,2018-11-27,
2023-04-25,10523,5366.37,2022-03-09,
2023-09-19,42330,3800.63,2020-08-21,
2023-09-27,54664,6168.73,2018-08-01,
2023-07-01,26573,1180.2,2018-10-08,2023-01-06
2023-12-26,45039,4687.07,2020-08-17,
2023-12-06,79702,8914.17,2022-03-23,
2023-11-24,91772,8351.59,2020-09-21,
2023-12-20,97976,7910.63,2020-02-16,2023-11-06
2023-09-18,72708,207.25,2017-04-24,
2023-10-20,68633,1613.1,2017-11-06,
2023-04-23,14375,5464.37,2020-05-08,
2023-08-31,90619,2988.86,2022-01-28,
2023-09-28,61180,5762.13,2022-07-18,
2023-11-23,19866,7233.98,2020-11-30,
2023-03-12,33353,3130.48,2021-02-07,
2023-06-04,21802,108.91,2015-05-06,
2023-12-24,78258,172.78,2019-08-21,
2023-07-11,49720,7411.92,2019-03-21,
2023-01-11,57810,5777.56,2015-04-14,
2023-05-06,6996,4205.03,2019-03-22,
2023-10-20,98993,1322.06,2016-05-08,
2023-07-11,29996,9297.01,2019-08-14,
2023-10-20,71018,4095.86,2016-01-09,
2023-03-09,21954,7554.29,2019-05-16,
2023-10-05,48018,5523.22,2022-07-02,
2023-02-09,22743,799.88,2017-03-19,
2023-01-10,74455,735.46,2018-10-07,
2023-02-25,12234,8179.99,2021-11-25,
2023-01-01,73207,2520.26,2015-10-14,
2023-08-04,48411,1562.86,2017-05-17,
2023-01-17,51767,1637.19,2016-01-22,
2023-06-17,44771,5552.14,2017-04-01,
2023-07-03,97377,6373.34,2020-02-22,
2023-03-08,42861,9847.26,2019-04-27,
2023-05-28,95222,4563.24,2015-09-23,
2023-02-01,61191,2002.94,2019-07-25,
2023-01-27,95607,7567.78,2021-11-17,
2023-03-07,24771,9112.57,2019-06-29,2023-11-11
2023-08-08,65396,998.37,2022-02-02,2023-04-15
2023-01-15,57922,6863.98,2022-11-27,
2023-07-01,33447,9231.64,2017-03-05,
2023-10-19,4166,7395.15,2018-05-17,
2023-08-08,50421,3344.17,2022-01-02,
2023-06-19,3049,2621.96,2020-06-22,
2023-10-15,53161,955.33,2015-03-12,2023-09-19
2023-02-27,5611,4291.44,2015-06-09,
2023-02-22,16457,3719.96,2022-02-28,
2023-04-01,22442,8375.92,2016-02-24,
2023-08-05,28736,3949.82,2020-02-24,
2023-04-16,3995,3258.85,2021-12-14,
2023-12-10,6908,5926.59,2016-11-04,
2023-11-22,24535,6071.58,2017-01-19,
2023-05-19,91468,6410.61,2016-03-07,
2023-08-31,44508,2080.32,2021-08-23,
2023-01-21,14045,2631.1,2019-08-10,2023-10-24
2023-06-01,75069,6505.63,2020-11-11,
2023-10-09,17469,7460.1,2017-02-20,
2023-11-20,73458,6712.35,2017-10-08,
2023-06-27,24978,9041.1,2022-12-28,
2023-03-06,22440,1503.59,2022-03-04,
2023-04-27,2118,5716.7,2015-08-05,
2023-03-08,16161,2439.13,2018-10-08,
2023-10-07,46226,137.22,2022-07-28,
2023-02-05,63279,2688.17,2020-06-02,
2023-01-01,91880,4579.91,2021-01-08,
2023-08-27,21417,6464.67,2016-10-04,
2023-11-05,78735,794.13,2020-09-23,2023-06-28
2023-07-07,82561,9929.66,2020-05-06,2023-07-26
2023-06-17,45367,9453.7,2015-10-04,
2023-04-30,2618,7841.02,2020-03-27,
2023-08-15,36754,5170.22,2021-10-28,2023-06-28
2023-09-18,76462,1783.0,2017-08-18,
2023-02-05,58260,1964.72,2018-03-02,
2023-10-31,98054,2831.14,2016-09-06,
2023-12-27,97233,5400.27,2021-11-30,
2023-05-21,95966,1554.32,2017-12-01,
2023-03-12,96342,6663.75,2020-02-27,
2023-10-11,66486,4808.07,2017-07-14,
2023-10-07,7582,7493.83,2020-07-09,
2023-04-12,97228,3013.58,2015-06-16,
2023-01-07,54027,150.68,2021-06-20,
2023-09-27,64392,5614.72,2021-08-20,
2023-11-07,22934,3705.61,2021-06-16,
2023-12-26,19768,3757.87,2015-11-29,
2023-04-17,86087,270.54,2018-12-28,
2023-08-12,51072,3485.45,2020-06-19,
2023-06-21,33978,9513.13,2016-01-13,
2023-04-05,49433,4673.33,2018-05-08,
2023-08-13,82983,1884.06,2022-08-08,
2023-07-23,66286,7800.57,2019-12-30,
2023-05-26,68533,3831.9,2016-09-14,2023-09-20
2023-06-22,16331,4783.95,2015-10-18,2023-07-10
2023-10-25,41934,1110.04,2020-08-03,
2023-09-27,57784,3927.3,2018-10-31,
2023-03-30,9192,4401.49,2016-11-23,
2023-05-28,29947,8436.79,2015-09-29,
2023-06-16,28978,7841.63,2019-02-23,
2023-02-20,92853,2704.4,2017-09-15,
2023-05-21,51136,3609.98,2021-10-18,
2023-01-08,3077,1158.81,2021-03-18,
2023-03-21,73542,5243.04,2021-12-29,
2023-07-15,30093,1945.94,2021-03-25,
2023-11-04,46669,6270.4,2022-08-08,
2023-05-15,87529,1210.38,2016-07-26,
2023-07-03,68795,9444.42,2015-01-12,
2023-03-13,67029,854.5,2020-06-21,
2023-10-31,58024,4154.67,2016-05-06,
2023-07-07,48204,8932.7,2016-10-26,
2023-09-04,29215,5942.08,2017-06-12,
2023-04-04,86189,5898.72,2019-12-23,
2023-06-04,85755,4050.21,2018-06-24,
2023-01-28,84522,8210.37,2018-09-09,
2023-01-26,31531,8811.31,2016-06-21,
2023-07-20,98558,3795.17,2016-10-08,
2023-07-10,8077,6222.42,2015-04-03,2023-03-22
2023-12-21,2424,9012.5,2018-11-15,
2023-12-20,46545,9894.83,2020-02-29,
2023-06-12,42846,3401.51,2018-01-11,
2023-11-19,37137,7044.7,2017-04-28,
2023-09-04,84261,8784.06,2018-09-21,
2023-03-01,1976,1662.05,2015-05-26,
2023-06-20,43456,5637.99,2019-03-04,2023-03-19
2023-07-08,42514,6932.92,2020-02-14,
2023-10-03,88459,4809.79,2017-07-08,
2023-09-09,78982,7275.87,2015-05-02,
2023-02-28,79197,6580.2,2018-09-28,2023-08-10
2023-08-16,4835,1457.83,2020-01-17,
2023-12-23,85880,7215.39,2020-05-19,
2023-11-23,40146,5316.07,2017-02-01,
2023-10-08,36745,9433.53,2021-04-18,2023-09-14
2023-07-30,64011,8374.25,2017-05-01,
2023-08-08,35521,5618.45,2015-11-22,
2023-03-31,35285,9030.66,2017-10-31,
2023-10-22,63093,7264.62,2016-05-07,
2023-03-29,20608,8381.07,2018-06-04,
2023-03-12,17586,9050.21,2017-03-05,
2023-04-07,47960,9140.95,2022-09-25,
2023-10-21,6317,8643.15,2020-02-29,2023-03-07
2023-08-02,56621,8703.09,2021-04-02,2023-03-29
2023-06-01,55315,196.54,2019-02-23,
2023-07-23,87185,7142.91,2019-02-17,
2023-11-21,27154,1205.25,2016-09-08,
2023-11-01,5437,9547.31,2016-01-26,
2023-05-27,39888,6047.23,2019-10-29,2023-09-07
2023-03-26,8197,5312.55,2020-04-13,
2023-08-01,91287,7165.1,2019-05-22,
2023-11-24,66000,2811.56,2018-01-01,
2023-07-31,99949,502.58,2022-11-19,
2023-03-05,90030,3312.55,2016-12-19,
2023-10-11,39553,1896.04,2022-11-06,
2023-05-08,6979,670.81,2020-10-20,
2023-01-01,86557,7645.36,2018-03-16,2023-10-15
2023-03-01,60435,7013.47,2021-01-23,2023-01-12
2023-06-02,95832,6623.79,2022-02-11,
2023-12-15,69984,1225.25,2018-12-23,
2023-08-03,34870,6848.43,2020-07-08,
2023-05-19,92619,4756.24,2021-09-04,
2023-02-06,85824,507.42,2015-07-23,
2023-06-12,17278,4291.97,2016-04-26,
2023-03-28,15034,7883.1,2022-06-04,
2023-11-07,98947,9879.54,2019-03-31,
2023-03-21,39650,6529.29,2018-11-21,
2023-08-29,97483,9209.49,2021-01-17,
2023-10-21,78285,6354.13,2018-04-14,2023-04-23
2023-07-14,7375,5203.21,2020-11-06,
2023-05-12,38062,1407.3,2019-10-10,
2023-04-11,41307,7722.16,2018-07-02,2023-03-17
2023-08-06,6084,9730.85,2015-01-26,
2023-11-28,29777,8746.88,2016-06-18,
2023-06-17,26176,6873.19,2016-02-10,
2023-06-04,9577,5585.7,2016-09-14,
2023-03-28,27479,7307.17,2018-07-03,
2023-09-24,65511,4918.34,2015-04-22,2023-09-07
2023-04-07,58393,7435.8,2016-05-06,
2023-07-24,42775,3516.73,2020-08-26,
2023-08-15,67188,998.76,2015-11-14,
2023-07-27,73883,9155.94,2018-03-13,
2023-04-26,34077,9631.49,2019-01-03,
2023-11-08,44420,9353.22,2019-03-25,
2023-03-21,76712,1617.02,2015-03-30,
2023-11-12,35556,592.69,2022-09-15,
2023-02-17,4262,3832.07,2021-01-06,
2023-01-16,89355,6006.48,2020-12-13,
2023-08-09,44231,517.14,2020-04-29,2023-03-21
2023-03-28,33517,8833.75,2020-12-27,
2023-01-05,95646,2712.28,2017-12-15,
2023-03-15,41487,3133.33,2019-08-13,
2023-10-31,31658,1561.01,2017-01-17,
2023-08-15,64057,8606.03,2021-07-04,
2023-11-13,10165,9192.25,2020-03-30,
2023-06-10,66012,8141.68,2018-07-16,2023-01-17
2023-10-02,89025,6194.33,2021-07-11,
2023-02-13,61303,1981.45,2015-07-05,
2023-10-17,27702,9425.05,2018-11-24,
2023-02-08,64209,3614.21,2021-02-11,
2023-05-19,75284,2027.28,2017-06-29,
2023-10-15,30590,6076.39,2017-12-31,
2023-08-13,99291,8006.77,2015-03-12,2023-01-25
2023-03-03,17550,3479.75,2022-01-14,2023-09-22
2023-09-17,44226,6864.59,2021-11-12,
2023-11-30,31002,5730.61,2015-09-13,
2023-06-01,62913,1797.38,2020-04-06,
2023-08-17,11534,5180.15,2022-05-17,
2023-04-28,23957,4891.16,2017-01-04,
2023-11-20,93779,6985.09,2017-09-11,
2023-03-02,56895,9680.82,2022-10-06,
2023-04-25,59738,3770.7,2019-05-25,
2023-03-02,68645,3724.2,2021-12-05,
2023-03-19,47258,1089.69,2022-02-04,
2023-08-15,44791,2334.21,2022-10-11,
2023-01-10,86442,5827.18,2021-04-23,
2023-11-27,39104,3424.06,2016-01-20,
2023-03-31,39185,6930.28,2019-09-28,
2023-10-13,46091,2465.86,2022-12-13,
2023-05-04,42615,830.78,2017-04-01,
2023-11-30,85498,1455.77,2022-04-13,
2023-01-29,39464,6408.86,2016-05-25,
2023-02-02,87769,4602.84,2018-12-07,
2023-07-10,37304,3972.14,2019-07-14,
2023-12-09,63696,8211.85,2022-12-29,
2023-02-12,62638,4117.81,2020-09-05,
2023-04-12,23021,8154.32,2021-08-11,
2023-07-07,24746,638.26,2022-01-16,
2023-12-28,97515,7979.52,2021-01-08,
2023-07-01,59112,9256.63,2019-06-10,
2023-08-28,16963,1860.62,2022-12-04,2023-07-26
2023-02-10,55512,9688.57,2021-06-24,
2023-05-09,37636,7602.59,2019-07-25,2023-06-05
2023-10-19,78573,5464.25,2022-04-12,
2023-04-03,96991,3238.3,2018-02-02,
2023-10-17,88380,1276.59,2015-03-12,
2023-10-01,12094,9010.26,2019-05-12,
2023-12-12,85871,9688.75,2016-10-09,
2023-01-30,36971,5518.08,2021-03-07,
2023-05-31,12759,2052.6,2016-12-14,
2023-06-25,43854,9924.69,2021-09-08,
2023-05-24,73076,3631.08,2019-09-01,
2023-11-18,36609,1032.88,2022-11-16,
2023-12-04,61189,7120.14,2019-06-07,
2023-12-23,17969,4366.97,2017-11-06,
2023-10-12,1348,8360.4,2020-08-29,2023-05-03
2023-05-17,87089,9008.18,2019-12-06,
2023-04-08,53361,5091.2,2022-04-24,
2023-01-23,46792,6815.72,2016-12-25,
2023-11-22,78998,4998.96,2017-03-12,
2023-01-17,7229,6592.56,2017-12-18,
2023-07-01,63459,6734.37,2017-10-19,
2023-10-11,92775,4283.92,2022-11-07,
2023-08-08,2898,767.78,2022-01-12,
2023-06-22,11527,4137.02,2017-11-25,
2023-04-04,54952,7587.78,2017-04-19,
2023-01-29,12163,755.84,2015-06-13,
2023-12-22,69758,7879.06,2020-12-31,
2023-09-17,78591,4896.97,2019-02-17,
2023-01-05,63162,7992.8,2022-01-31,
2023-12-28,58083,8813.04,2022-10-18,
2023-09-25,98494,9094.79,2020-08-04,
2023-12-02,63992,8411.13,2016-11-14,
2023-08-01,4745,913.03,2015-08-29,2023-09-08
2023-09-29,12702,1438.11,2020-12-16,
2023-07-11,1838,3234.66,2018-03-27,
2023-05-28,24207,136.25,2019-03-09,
2023-10-08,95128,9194.03,2018-08-01,
2023-06-28,23913,8491.13,2020-11-25,
2023-05-10,53580,2562.96,2018-10-26,
2023-08-29,21117,9426.27,2015-05-28,
2023-03-11,62683,3290.37,2017-04-10,
2023-12-21,79540,9179.53,2017-05-05,
2023-08-20,45473,422.74,2015-01-20,
2023-10-13,24906,1060.44,2015-06-02,
2023-06-26,41984,8370.83,2017-07-23,
2023-10-27,58961,3229.94,2021-11-22,
2023-06-30,74594,3380.46,2019-04-29,
2023-02-01,56685,5375.64,2020-03-22,
2023-03-09,99432,5750.11,2015-10-13,
2023-05-29,26939,1543.02,2019-11-08,
2023-11-28,89045,889.39,2019-12-04,
2023-10-29,47288,2579.92,2022-03-10,
2023-08-23,17158,9467.26,2022-06-29,
2023-10-27,19491,5747.77,2018-03-22,
2023-06-29,59013,6195.55,2015-04-10,
2023-07-02,50630,148.92,2017-03-17,
2023-07-28,2396,524.55,2020-01-13,
2023-09-07,33098,3205.61,2021-02-19,
2023-06-06,99997,9566.74,2022-03-01,
2023-03-05,88213,8745.84,2019-04-20,
2023-08-10,46429,9934.24,2021-02-25,
2023-11-03,31181,465.55,2019-11-30,
2023-03-04,45003,5214.63,2016-11-04,
2023-02-15,569,2287.59,2022-11-07,
2023-06-25,78352,5963.13,2021-01-10,2023-07-21
2023-05-21,2137,3899.69,2019-11-05,
2023-09-21,73244,2456.04,2022-12-03,
2023-04-14,2192,9875.04,2019-12-11,2023-09-01
2023-04-25,62161,5343.4,2015-05-19,
2023-02-09,63508,623.91,2020-06-23,
2023-12-02,41896,920.72,2021-06-18,
2023-10-14,64863,812.86,2019-04-11,
2023-08-04,77081,3048.9,2016-07-29,
2023-05-30,89569,8074.98,2015-08-14,
2023-04-22,34961,7260.88,2021-06-25,
2023-05-09,95784,735.25,2018-06-23,
2023-01-10,46649,8808.49,2020-01-01,
2023-02-25,28737,1872.02,2018-09-11,2023-09-15
2023-06-08,53959,6531.17,2015-06-18,
2023-08-04,2742,8581.81,2017-07-30,
2023-12-12,56281,6834.04,2017-09-02,
2023-01-21,9717,4039.52,2016-12-11,
2023-11-07,34875,1014.93,2019-08-02,
2023-01-02,16080,7638.07,2016-08-01,
2023-02-01,25621,965.11,2019-05-16,
2023-06-22,54386,9486.22,2019-02-07,
2023-11-12,44123,7311.11,2016-11-28,
2023-08-28,70806,5131.36,2015-03-17,
2023-06-21,32808,887.14,2021-08-28,
2023-04-09,10132,9613.78,2017-09-23,2023-08-22
2023-07-08,24618,383.06,2020-10-04,
2023-09-30,29113,6574.21,2020-01-03,
2023-07-11,2774,4470.97,2016-09-10,
2023-05-08,76814,5620.93,2015-09-17,
2023-10-06,87183,5691.03,2018-07-28,
2023-09-03,85009,4132.82,2022-03-27,
2023-06-16,16046,8966.15,2021-05-01,
2023-09-21,77651,6921.42,2015-01-04,
2023-09-26,69984,1827.87,2020-04-12,
2023-12-20,54975,1818.92,2021-12-08,
2023-12-15,36013,4892.21,2018-07-23,
2023-02-27,32710,2588.94,2019-08-12,
2023-05-25,11701,9600.69,2019-05-10,
2023-02-16,10524,4188.89,2018-06-19,
2023-10-26,19776,6457.58,2019-02-17,
2023-01-16,1045,558.18,2021-03-13,2023-03-22
2023-05-24,26147,4827.99,2016-05-14,
2023-06-06,1867,4917.68,2021-12-19,
2023-05-09,57723,8491.06,2021-01-07,
2023-08-20,34742,8870.39,2018-09-24,
2023-04-15,96612,3379.08,2018-10-04,
2023-01-08,84030,2608.56,2015-02-03,
2023-06-04,38613,3666.31,2018-09-10,
2023-09-07,87117,3939.02,2015-04-03,
2023-10-25,27736,1759.43,2018-06-15,
2023-11-29,65250,7667.74,2020-11-07,
2023-10-07,99180,9189.05,2021-10-25,
2023-11-10,54134,6992.57,2017-02-01,
2023-03-26,98073,931.64,2017-04-01,
2023-06-07,24196,7417.5,2021-07-02,
2023-03-22,77866,7640.7,2015-01-28,2023-11-05
2023-05-18,30820,7222.26,2015-09-03,
2023-10-06,15162,7993.12,2017-11-30,
2023-08-13,88744,4968.56,2018-09-23,2023-06-12
2023-09-14,98232,6751.09,2015-08-20,
2023-12-03,46274,8162.75,2019-11-28,
2023-01-18,57746,732.38,2019-05-22,
2023-04-27,53077,2775.99,2021-09-12,
2023-05-24,21236,4304.13,2019-11-05,
2023-07-27,39585,8381.15,2020-04-10,
2023-07-07,1559,1810.94,2022-05-10,
2023-12-30,63058,3282.09,2021-11-20,
2023-02-03,15415,3975.06,2022-05-02,
2023-04-25,30905,141.5,2022-06-29,
2023-03-01,34813,2484.19,2022-02-20,
2023-12-31,97636,4831.09,2017-12-27,
2023-11-30,94175,7023.92,2021-05-02,
2023-09-12,48653,206.19,2018-11-14,
2023-10-12,15230,874.51,2015-02-04,
2023-12-12,62345,8335.98,2015-01-13,2023-04-06
2023-02-08,94660,6598.83,2015-11-03,2023-08-28
2023-01-29,92349,2850.86,2016-03-21,
2023-09-19,47846,4132.56,2020-10-07,2023-10-12
2023-04-15,84602,9038.58,2015-04-28,2023-07-19
2023-09-27,99608,3958.23,2018-11-16,
2023-02-03,57690,5332.52,2015-03-29,2023-09-30
2023-05-08,82048,2916.24,2017-12-30,
2023-08-24,66554,5362.94,2015-12-25,
2023-06-21,31256,6424.49,2018-08-14,
2023-08-23,73100,8198.32,2022-04-23,
2023-12-25,4493,9674.85,2019-04-17,
2023-08-25,15951,6448.8,2022-09-24,
2023-02-02,72688,8483.76,2018-05-03,
2023-02-03,72456,4929.06,2018-04-06,2023-06-22
2023-05-27,30000,6130.56,2016-04-18,
2023-05-06,13163,5295.24,2015-12-03,
2023-10-29,83797,1161.52,2017-07-08,
2023-09-17,84805,7601.52,2021-01-19,2023-12-20
2023-08-29,82854,1167.78,2021-02-07,
2023-09-04,86458,8662.76,2018-08-18,
2023-02-16,54994,4875.86,2015-02-01,
2023-08-10,54090,7687.88,2022-07-31,
2023-11-29,78284,3470.96,2018-06-28,
2023-01-08,83659,1318.69,2019-09-09,2023-08-16
2023-06-07,58313,1426.58,2018-04-09,2023-05-10
2023-01-08,73944,7338.99,2016-01-16,
2023-07-02,49388,1434.35,2015-05-16,
2023-04-28,9280,1298.51,2016-07-22,
2023-10-31,29883,6704.94,2015-02-02,
2023-07-24,52037,8117.65,2015-05-03,
2023-11-09,26786,5085.33,2016-05-09,
2023-01-19,16901,6744.77,2015-06-22,
2023-09-06,92727,407.5,2022-10-08,
2023-08-14,10420,1479.96,2016-10-21,
2023-09-04,91519,4027.34,2017-03-13,
2023-03-30,80492,8305.81,2022-04-22,
2023-05-21,61283,1154.14,2021-10-03,
2023-08-09,82084,7017.5,2016-06-20,
2023-03-23,89963,4200.73,2017-11-27,2023-10-18
2023-11-04,83298,8912.78,2021-05-19,
2023-05-21,87859,6331.94,2020-03-31,
2023-08-30,21028,5468.26,2022-02-10,2023-11-11
2023-09-01,66681,8945.49,2018-02-19,
2023-07-23,50254,6408.36,2019-06-24,
2023-01-25,58070,3882.38,2021-07-17,
2023-05-16,24166,4696.04,2016-04-08,
2023-10-11,47564,9022.64,2016-07-09,
2023-10-23,18813,6969.04,2018-07-08,
2023-10-01,52511,391.58,2021-06-27,
2023-08-02,24688,7332.29,2019-12-07,
2023-03-03,29129,8024.18,2022-12-21,
2023-09-25,13832,6373.74,2022-11-30,
2023-03-05,68923,4149.44,2017-02-24,
2023-01-17,5643,2165.71,2016-03-01,
2023-02-28,29457,5266.72,2021-05-14,
2023-12-17,87062,2259.89,2022-03-09,
2023-02-14,33328,5692.23,2021-12-24,
2023-01-13,16997,3262.79,2019-03-16,
2023-03-07,4873,3492.19,2019-10-04,
2023-03-02,18805,4323.15,2022-02-23,
2023-09-26,77423,8885.6,2020-12-16,
2023-07-01,47704,7731.31,2020-08-03,
2023-04-08,22521,3020.35,2022-03-26,
2023-10-27,20596,9259.11,2019-08-09,
2023-04-19,45164,5334.54,2015-07-17,
2023-06-01,95256,3843.88,2019-03-29,
2023-04-14,61556,813.55,2018-09-12,
2023-06-13,81620,3491.37,2019-03-11,
2023-09-02,46124,6237.64,2021-01-18,
2023-10-29,80245,2687.22,2017-02-01,2023-11-14
2023-12-16,46615,9614.24,2017-02-01,
2023-10-02,5569,5318.6,2017-08-13,
2023-04-20,17830,3587.17,2020-05-09,
2023-05-11,72462,4125.81,2021-01-29,2023-04-04
2023-07-12,30839,7266.44,2018-09-19,
2023-03-09,91863,1399.27,2022-11-14,
2023-06-04,26508,5661.59,2021-05-31,
2023-02-22,43724,8728.36,2015-05-14,
2023-03-29,93631,1841.26,2022-10-30,
2023-03-18,62698,5914.15,2019-03-01,
2023-05-01,28239,4506.21,2020-01-06,
2023-08-30,64644,6341.85,2015-01-05,2023-06-01
2023-06-15,38378,4117.95,2019-05-17,
2023-06-21,98827,635.4,2015-07-29,
2023-07-08,15032,7397.35,2020-07-14,
2023-12-26,1193,4535.26,2017-06-16,
2023-07-17,93754,9617.66,2015-12-04,
2023-06-02,15818,8503.76,2020-11-12,
2023-05-21,591,3561.77,2021-02-17,2023-12-07
2023-06-13,11244,2531.78,2020-06-21,
2023-05-09,82410,1460.57,2018-10-19,
2023-10-02,97388,6712.42,2021-08-10,
2023-01-14,11649,2185.18,2019-04-03,
2023-09-24,22662,1007.23,2021-04-25,
2023-01-07,85772,6430.47,2016-09-24,
2023-06-23,6409,6564.23,2015-04-09,
2023-09-18,8295,3842.9,2022-08-27,
2023-02-14,30306,8564.98,2018-02-18,
2023-02-17,50269,9204.49,2015-05-04,
2023-04-16,36093,3897.25,2020-04-03,
2023-04-16,80789,8702.92,2015-06-15,
2023-04-29,7775,3758.66,2015-12-07,
2023-03-30,47364,4550.69,2016-11-22,2023-10-26
2023-01-15,31745,2990.55,2022-07-13,2023-12-13
2023-06-21,94397,899.12,2018-05-21,
2023-11-08,52351,9037.42,2015-09-01,
2023-09-09,64698,8292.37,2018-12-09,
2023-05-13,48274,9052.13,2015-04-21,
2023-05-20,65222,4269.61,2020-01-07,
2023-01-20,52516,6783.8,2018-02-24,
2023-09-25,62284,2551.89,2016-11-27,
2023-08-20,65123,6631.17,2019-06-01,
2023-01-04,13850,2256.12,2018-12-30,
2023-04-29,67726,3121.57,2015-03-17,
2023-07-08,57058,242.14,2016-04-20,
2023-03-10,37531,7396.2,2018-07-14,
2023-03-12,58920,9417.59,2021-02-05,
2023-01-13,87591,6123.86,2017-07-28,
2023-05-28,1512,6721.76,2020-11-26,
2023-02-06,24236,6405.43,2015-04-06,
2023-11-01,2506,5328.49,2017-08-19,
2023-06-09,66971,3890.78,2020-12-08,
2023-01-31,35566,2400.75,2015-12-04,
2023-03-12,97312,4398.86,2021-01-16,
2023-08-12,19973,2618.48,2018-06-02,
2023-01-17,14662,3546.29,2021-05-27,
2023-04-20,63974,4807.58,2019-08-10,2023-04-11
2023-02-20,81417,4577.07,2022-09-14,
2023-09-10,20104,2595.15,2016-09-25,
2023-09-29,41149,1743.24,2017-07-16,
