DAY_ID,ACCOUNT_DIM_ID,OVERDRAFT_SPEND_AMT,EFF_DT,END_DT
2023-07-05,71301,1385.36,2016-12-23,
2023-05-20,4789,1752.32,2016-05-22,
2023-03-17,62965,649.34,2019-01-14,
2023-02-21,26691,192.59,2020-02-13,
2023-08-31,36453,1288.52,2020-05-14,
2023-10-17,63334,11.07,2022-04-16,
2023-02-22,76262,1672.32,2021-04-04,
2023-03-04,49260,2274.86,2021-03-27,
2023-03-22,62749,1543.02,2019-06-14,
2023-09-16,60848,1166.85,2021-05-01,
2023-09-30,66380,1182.01,2019-10-02,2023-10-26
2023-11-07,22381,1427.36,2020-01-16,
2023-11-10,75131,1373.36,2015-02-04,
2023-10-20,50770,1468.51,2020-09-17,
2023-10-30,5574,1669.05,2020-09-28,
2023-01-10,76431,28.74,2016-05-22,2023-05-26
2023-12-02,38056,1588.01,2015-03-09,
2023-10-05,21636,693.12,2017-09-03,
2023-12-25,24221,928.19,2018-03-24,
2023-07-24,45340,2239.0,2017-01-29,
2023-10-05,88023,979.59,2016-10-07,
2023-04-13,35211,1031.85,2020-05-04,
2023-07-24,85481,100.75,2015-07-10,2023-02-24
2023-09-29,34143,98.63,2021-02-26,2023-07-24
2023-07-20,65120,2064.09,2021-06-21,
2023-08-13,31916,2009.13,2018-01-09,2023-03-18
2023-06-13,59610,2901.14,2019-04-20,
2023-10-13,47187,1440.81,2015-02-23,
2023-01-31,31209,2141.83,2015-06-27,
2023-11-01,74571,2754.16,2016-11-19,
2023-03-26,41722,114.98,2019-07-12,
2023-03-29,48804,2700.61,2019-01-29,
2023-05-09,17789,2992.92,2021-07-25,
2023-07-19,54447,1974.41,2021-07-01,
2023-04-14,32890,409.62,2022-10-05,
2023-12-29,97241,2711.8,2019-11-26,
2023-11-22,47659,2815.69,2016-05-17,
2023-05-30,58843,2037.82,2017-11-20,
2023-07-27,76770,708.62,2018-12-26,
2023-07-04,98046,1818.19,2020-02-03,
2023-06-19,58225,1912.67,2020-01-17,
2023-08-02,48015,170.91,2022-07-11,
2023-05-27,89625,275.52,2022-07-06,
2023-08-23,4481,966.33,2020-03-14,
2023-08-12,14310,1319.4,2018-01-07,
2023-06-06,31916,2168.89,2016-07-06,2023-05-17
2023-03-28,74211,1051.95,2018-06-26,2023-06-01
2023-05-03,22442,1647.66,2017-01-03,
2023-11-06,90361,2240.74,2022-01-24,
2023-05-30,98843,592.97,2016-04-07,
2023-06-27,78773,2016.64,2017-02-18,
2023-08-29,4834,1133.66,2021-06-21,
2023-09-12,42137,1041.83,2015-02-02,
2023-07-30,48529,146.75,2017-08-26,
2023-08-05,43575,1865.85,2017-08-19,
2023-12-26,91680,1665.77,2018-01-22,
2023-02-02,42923,1571.12,2017-10-14,
2023-08-19,73083,2315.45,2016-01-10,
2023-06-03,46047,2421.49,2021-07-02,
2023-02-15,87297,764.19,2016-05-18,
2023-03-07,61958,1440.32,2022-12-24,
2023-08-19,12666,1829.18,2017-04-07,
2023-11-10,19932,58.4,2022-10-26,
2023-08-12,87626,2862.76,2017-01-03,
2023-02-09,5144,1366.58,2022-01-05,2023-03-31
2023-10-04,95394,1446.42,2021-05-27,
2023-05-09,22694,28.8,2015-11-27,
2023-10-01,1231,419.47,2021-05-22,
2023-06-19,65306,1633.33,2022-12-24,
2023-11-16,19516,1080.32,2017-06-25,
2023-04-25,90831,2047.48,2016-06-06,
2023-10-07,92054,182.06,2016-03-13,
2023-07-10,73581,928.04,2016-12-14,
2023-02-08,54674,956.62,2019-02-20,
2023-09-06,22130,2134.65,2021-02-16,
2023-01-30,72924,754.25,2017-08-02,
2023-02-14,61529,1032.84,2022-04-24,2023-07-20
2023-03-04,94318,2133.17,2018-03-07,
2023-02-15,72915,1936.99,2021-04-30,
2023-11-06,2250,1205.28,2022-06-28,
2023-12-22,46323,99.63,2020-06-07,
2023-10-04,6715,2052.67,2019-06-03,
2023-03-04,55374,675.26,2018-05-09,
2023-06-27,67981,1265.51,2018-05-31,
2023-12-30,52364,1697.8,2020-01-29,
2023-05-02,29494,239.18,2021-11-04,
2023-04-03,11792,539.79,2018-04-10,
2023-07-23,91784,2668.77,2021-03-14,
2023-02-13,12367,2506.24,2021-09-01,
2023-08-01,53782,845.91,2019-01-03,
2023-05-03,74898,974.44,2015-10-18,
2023-10-08,15045,1630.46,2022-03-04,
2023-08-05,11938,1780.55,2022-05-22,
2023-05-24,93804,1472.73,2019-07-06,
2023-12-30,43847,2322.89,2021-08-12,
2023-02-10,47690,2759.73,2016-07-23,2023-08-25
2023-06-07,47123,1502.51,2018-07-22,
2023-12-10,12691,2692.81,2021-07-13,2023-07-09
2023-02-07,62303,280.39,2017-07-24,
2023-02-27,74791,333.24,2016-11-26,
2023-03-03,30640,25.04,2020-10-02,
2023-09-27,61250,1978.45,2018-01-02,
2023-03-18,2540,70.24,2016-12-19,
2023-03-18,51200,680.36,2016-11-07,
2023-02-20,49442,16.22,2020-05-22,
2023-01-25,27846,1696.66,2021-05-21,
2023-12-18,8410,2564.13,2015-08-19,
2023-07-22,31327,2157.99,2021-09-12,
2023-03-28,59721,723.88,2015-06-27,
2023-11-14,59148,2836.57,2018-03-10,2023-10-06
2023-07-01,36748,1128.89,2019-05-09,
2023-07-02,11797,2995.12,2020-09-01,
2023-09-10,73186,2694.55,2020-11-27,
2023-08-07,17100,1798.14,2017-02-07,
2023-02-19,91817,1142.73,2017-04-09,
2023-11-09,70453,869.21,2017-12-02,
2023-04-14,72142,2088.91,2018-03-06,
2023-05-31,40257,2989.31,2016-11-11,
2023-03-14,70245,2020.96,2018-06-21,2023-02-07
2023-02-22,3768,795.1,2015-09-29,
2023-01-28,70281,1651.84,2019-04-18,
2023-08-01,31299,983.13,2020-07-05,2023-07-05
2023-04-24,99691,2950.85,2016-02-18,
2023-09-05,55145,2898.32,2019-03-27,
2023-02-25,67814,520.24,2022-02-07,
2023-05-24,32951,1023.24,2015-05-27,
2023-07-09,93366,2185.31,2018-02-02,
2023-09-01,72699,2669.27,2018-06-30,
2023-03-02,28109,1976.89,2021-08-05,
2023-07-07,19545,2306.12,2016-11-01,
2023-12-29,78423,895.55,2020-08-15,2023-11-11
2023-01-21,78334,1348.5,2015-02-17,
2023-05-21,37132,502.93,2015-09-02,
2023-09-20,8522,1435.2,2016-02-27,2023-08-19
2023-06-06,99399,1114.27,2020-06-09,2023-06-21
2023-06-04,33397,1088.34,2021-06-22,
2023-09-20,53659,314.48,2021-07-13,
2023-01-07,11707,1431.77,2017-02-23,
2023-09-25,4768,211.13,2022-01-26,
2023-07-10,32677,2003.99,2020-10-01,2023-10-09
2023-08-16,12896,1395.35,2015-08-04,
2023-05-27,46763,2982.02,2022-03-31,
2023-10-04,49697,1605.16,2019-08-23,
2023-09-25,21867,1478.05,2016-03-23,
2023-10-08,92935,2927.22,2016-03-12,
2023-02-26,74530,1692.26,2017-02-23,2023-07-21
2023-03-17,43965,1434.43,2016-06-03,
2023-04-18,78156,2850.24,2015-12-25,
2023-01-17,83626,2463.37,2021-01-11,
2023-12-16,29525,910.0,2021-02-07,2023-05-10
2023-03-16,11343,2933.64,2021-01-12,
2023-02-12,36816,928.67,2020-10-19,
2023-05-30,95743,603.35,2019-03-20,
2023-01-15,9789,2560.18,2017-01-26,
2023-08-26,33754,546.63,2020-06-03,
2023-09-06,30251,1610.86,2017-09-07,
2023-08-10,25491,2479.25,2022-01-17,
2023-06-27,74882,799.27,2022-09-03,
2023-03-09,91259,1851.52,2022-11-13,
2023-04-20,42499,1379.58,2022-04-08,
2023-09-26,66096,2589.17,2017-02-14,
2023-01-08,13321,765.61,2018-08-26,
2023-06-13,53015,683.7,2017-11-28,
2023-08-12,79984,2050.14,2020-03-30,
2023-06-21,21202,2637.72,2017-12-24,
2023-10-11,36698,396.39,2020-04-18,
2023-03-23,73681,244.06,2016-03-03,
2023-12-10,46975,413.93,2020-04-02,
2023-11-20,1753,1647.6,2017-09-21,
2023-06-03,33520,1270.03,2020-04-16,
2023-05-12,35006,668.59,2019-08-03,
2023-12-30,9555,978.14,2016-08-29,
2023-06-27,41731,361.65,2016-12-03,2023-12-18
2023-02-27,67489,92.95,2019-06-14,
2023-08-20,9479,949.75,2018-12-09,2023-04-24
2023-12-07,32655,1022.79,2016-09-16,
2023-09-29,66892,2366.53,2018-11-05,
2023-02-25,96192,2378.69,2019-12-16,
2023-01-14,23912,1788.66,2018-08-02,
2023-08-02,73244,1418.74,2019-04-12,
2023-02-27,83479,891.22,2016-08-08,
2023-09-08,7437,2930.64,2018-03-13,
2023-08-04,92662,1087.35,2018-03-14,
2023-12-14,28105,320.94,2018-08-02,
2023-10-27,63062,2254.82,2021-08-03,
2023-05-01,64882,2465.33,2016-02-23,
2023-05-19,84123,398.42,2015-10-03,
2023-07-27,597,1525.94,2018-09-23,
2023-05-07,75592,11.17,2022-12-22,
2023-01-21,6378,2214.68,2015-11-10,
2023-10-07,51895,298.35,2019-03-08,
2023-05-28,34939,1951.7,2019-11-01,
2023-03-27,53260,2872.74,2021-09-24,
2023-06-21,73218,2114.4,2016-12-26,
2023-01-03,28784,2562.37,2018-06-16,
2023-09-19,81273,1136.91,2020-08-18,
2023-09-28,4877,1469.39,2017-09-13,
2023-08-01,86070,1370.79,2016-05-01,
2023-08-27,56801,1608.92,2020-12-04,
2023-08-29,38560,702.02,2015-11-07,2023-08-09
2023-01-05,28474,2536.96,2021-10-11,
2023-05-15,23608,96.53,2021-02-04,
2023-06-07,7324,1652.45,2016-12-20,
2023-07-22,18354,2968.26,2018-07-05,
2023-07-13,92506,2479.87,2021-09-12,
2023-11-04,63920,1905.69,2019-09-13,
2023-10-27,53093,1950.4,2017-03-08,
2023-02-03,71505,795.49,2015-07-30,
2023-06-05,29259,2054.45,2020-05-12,
2023-11-11,57148,1637.79,2021-01-09,
2023-04-12,25411,1755.22,2018-01-04,
2023-04-05,94333,1127.87,2018-08-14,
2023-03-18,52449,1132.0,2020-09-23,
2023-03-13,62243,1253.27,2022-03-28,
2023-06-20,40557,2830.23,2021-08-25,
2023-01-09,29594,773.5,2021-08-25,
2023-04-02,99362,96.16,2020-06-01,
2023-11-04,69009,183.15,2018-09-28,
2023-01-19,43879,2293.85,2021-12-14,
2023-10-04,81898,2445.2,2016-03-02,
2023-11-26,8042,1581.96,2020-10-03,
2023-03-25,51120,1337.88,2021-05-14,2023-03-06
2023-01-31,93174,756.01,2019-03-28,2023-12-25
2023-12-22,89976,2773.48,2015-04-03,
2023-07-28,27601,572.21,2019-10-05,
2023-10-24,72669,2610.73,2022-08-01,
2023-01-01,66151,2690.0,2019-01-09,
2023-09-03,83385,1201.0,2022-07-08,
2023-01-07,27525,2028.62,2018-02-06,
2023-09-28,85009,640.65,2018-07-21,
2023-03-01,86711,2898.63,2019-02-15,
2023-11-17,45527,918.13,2020-12-31,
2023-08-27,55377,2174.26,2015-03-20,
2023-02-14,83018,464.28,2018-08-01,
2023-04-16,86196,982.67,2016-05-12,
2023-04-26,19497,2147.01,2016-08-03,
2023-12-31,44424,1992.16,2021-12-07,
2023-10-16,17988,2405.27,2017-06-30,
2023-01-24,10379,2300.8,2020-07-08,
2023-07-20,11195,2377.0,2016-03-30,
2023-12-04,72575,1906.19,2018-07-21,
2023-09-19,40637,1620.89,2022-01-10,
2023-07-15,36149,837.47,2017-06-17,
2023-02-03,92586,793.45,2017-08-27,
2023-10-01,36707,1250.49,2022-08-30,
2023-09-01,60552,2665.13,2020-10-10,
2023-07-15,56008,907.18,2017-10-04,
2023-06-28,74004,1534.22,2020-09-10,
2023-07-18,45306,98.49,2016-07-05,
2023-03-21,21971,1897.68,2018-10-18,
2023-03-18,13895,2832.66,2016-08-24,2023-04-02
2023-07-05,77141,1070.12,2019-03-26,
2023-02-28,13961,639.04,2015-07-26,
2023-09-25,67349,2235.04,2018-11-02,
2023-09-08,35804,882.06,2020-05-20,
2023-07-24,76950,2351.92,2017-06-19,
2023-11-23,19245,1595.35,2019-10-27,
2023-07-12,16387,2809.44,2017-03-21,
2023-08-18,42817,373.29,2017-04-11,
2023-06-17,53405,940.76,2021-07-07,
2023-05-07,67509,538.62,2015-06-17,
2023-04-19,99495,200.32,2016-02-10,
2023-05-20,56221,2178.42,2018-07-08,
2023-07-25,47293,334.42,2022-02-28,
2023-01-21,50597,2899.34,2016-03-23,
2023-12-14,17795,1406.52,2022-04-16,
2023-07-18,40141,672.79,2018-12-19,
2023-06-14,36096,713.33,2021-11-29,
2023-10-17,32405,117.34,2017-01-29,
2023-02-06,13603,2222.99,2015-10-24,2023-10-03
2023-07-21,16509,1955.21,2021-04-10,
2023-09-06,6580,202.79,2021-10-19,
2023-08-26,13072,48.67,2017-05-23,
2023-08-03,29499,733.42,2019-06-17,
2023-11-24,16534,2407.5,2021-03-24,
2023-08-02,79075,337.95,2018-01-08,
2023-08-31,64343,1814.09,2022-03-11,
2023-12-25,90534,2036.74,2016-03-09,
2023-06-13,21444,2678.5,2022-10-30,
2023-08-14,84389,604.09,2022-11-25,2023-11-29
2023-12-06,48943,1399.32,2021-07-18,
2023-10-13,37072,215.97,2016-04-08,
2023-05-05,17495,2428.62,2018-01-27,
2023-11-08,816,1962.6,2020-01-07,
2023-08-07,16532,2778.44,2019-09-18,
2023-08-23,11092,1727.55,2020-04-02,
2023-04-23,81134,1880.26,2017-12-01,
2023-06-27,61051,2870.9,2019-12-27,
2023-06-02,89112,498.15,2015-05-22,
2023-09-18,27730,313.84,2022-07-14,
2023-05-05,60071,2078.06,2015-03-29,
2023-03-04,29787,1996.37,2017-01-02,
2023-06-24,30241,1734.9,2020-03-10,
2023-11-16,55303,2595.04,2017-03-16,
2023-11-08,59139,1474.5,2015-11-11,
2023-04-05,78985,2362.36,2022-02-01,
2023-08-10,54112,348.67,2016-05-09,
2023-10-23,99677,718.6,2018-08-23,
2023-07-03,98682,2480.26,2016-06-30,2023-04-08
2023-07-17,71337,1860.8,2017-05-11,
2023-10-02,15846,31.6,2022-01-03,
2023-03-08,887,1503.89,2021-01-01,
2023-05-21,78074,1097.69,2018-07-25,
2023-09-14,61414,1248.47,2015-12-07,
2023-03-24,66633,1141.66,2017-07-08,
2023-07-23,87437,1747.64,2017-02-27,2023-10-24
2023-04-04,93725,1239.21,2019-10-12,
2023-02-13,26204,1699.23,2022-03-13,
2023-05-05,91314,2435.7,2018-10-07,
2023-11-14,89168,120.72,2015-11-11,
2023-08-23,16481,1015.34,2015-10-14,
2023-05-08,23531,1698.68,2018-05-06,
2023-09-17,77821,1032.29,2020-10-16,
2023-07-15,37799,1827.73,2015-07-16,
2023-05-24,73873,2549.73,2017-04-14,
2023-11-16,69405,2380.12,2015-09-08,
2023-02-10,85310,2331.71,2017-04-14,
2023-09-26,54588,822.6,2020-03-18,
2023-09-08,92837,1488.05,2019-11-30,
2023-05-26,80011,765.36,2019-08-06,
2023-05-23,80926,1164.63,2022-09-06,
2023-09-16,35235,2789.01,2018-11-10,
2023-12-21,84455,350.97,2019-11-26,
2023-03-23,47317,160.25,2019-10-30,
2023-07-15,94425,873.97,2017-08-09,
2023-08-22,43491,1118.69,2015-06-07,
2023-03-20,18515,2031.41,2022-01-15,
2023-08-02,93237,2348.57,2015-06-25,
2023-07-04,40850,2154.55,2021-06-29,
2023-09-12,38542,1129.58,2021-12-06,
2023-04-03,43677,1982.01,2019-08-31,2023-03-15
2023-04-06,8761,305.9,2021-03-26,
2023-04-19,20521,17.91,2015-12-29,
2023-01-02,69133,2451.82,2021-05-21,
2023-03-07,77975,1578.66,2021-04-18,
2023-08-12,9730,718.62,2021-05-07,
2023-08-04,41207,2238.88,2017-11-01,
2023-01-20,20992,2527.53,2015-04-16,
2023-05-19,31706,1711.02,2022-09-09,
2023-09-20,8813,245.8,2022-08-05,
2023-12-10,94114,2347.93,2021-05-01,
2023-02-05,58347,951.63,2021-05-19,
2023-05-05,25577,1661.86,2016-06-19,
2023-08-01,31906,320.82,2019-03-24,
2023-07-27,76686,2951.72,2016-09-12,
2023-08-22,10955,2043.07,2021-11-10,2023-07-02
2023-05-22,14948,588.25,2019-04-21,
2023-05-22,50802,1136.08,2016-03-06,
2023-10-04,97349,1036.77,2020-01-12,
2023-09-17,37445,1112.91,2021-12-30,
2023-09-01,93754,790.16,2015-10-10,
2023-02-21,49683,2059.12,2020-02-11,
2023-01-13,11674,2105.46,2021-02-27,
2023-05-17,86474,1131.74,2017-01-31,
2023-11-08,81432,2752.32,2020-02-08,
2023-04-30,19375,764.48,2019-12-27,
2023-08-16,2669,123.39,2017-04-01,
2023-08-18,74570,688.71,2015-07-04,
2023-01-18,83915,1032.33,2020-10-26,
2023-10-21,36352,1543.89,2016-03-16,2023-03-25
2023-06-18,64736,1757.57,2021-05-29,
2023-01-16,39853,1760.0,2015-06-30,
2023-09-24,98672,1425.27,2019-03-23,
2023-10-07,61812,1815.06,2016-05-12,
2023-10-21,44224,903.18,2020-08-26,
2023-03-08,97389,1759.38,2020-03-14,
2023-01-05,88161,1405.24,2022-12-07,
2023-09-09,18119,2826.48,2019-09-12,
2023-05-09,52983,1706.9,2022-09-24,
2023-09-17,4425,490.84,2017-10-26,
2023-04-07,4694,125.12,2016-05-04,2023-01-12
2023-05-04,64118,2774.89,2020-09-06,
2023-12-16,35289,2621.55,2022-04-23,2023-07-12
2023-07-15,6706,813.48,2016-06-18,
2023-05-06,24953,130.05,2015-04-22,
2023-01-14,52828,1970.14,2018-12-15,
2023-11-29,32059,1966.13,2017-12-15,
2023-05-08,41777,737.49,2018-07-15,
2023-04-27,29527,38.9,2017-05-03,
2023-07-29,42468,2214.98,2016-08-01,
2023-05-29,67650,956.33,2020-05-27,
2023-03-09,14390,2778.2,2015-02-22,
2023-09-28,45003,622.34,2022-03-03,
2023-08-29,3269,2951.99,2015-12-08,
2023-09-11,85804,1521.83,2021-08-19,
2023-08-03,52326,1401.99,2018-12-23,
2023-05-18,10533,64.99,2019-07-21,
2023-10-13,24755,2642.82,2016-06-29,
2023-06-19,4911,2548.09,2021-06-06,
2023-09-27,46198,189.97,2021-10-11,
2023-10-06,57896,626.52,2020-03-02,
2023-03-31,48634,2190.18,2016-02-22,
2023-10-26,70640,2569.52,2022-04-27,
2023-03-29,18654,2287.81,2015-01-10,2023-08-03
2023-03-31,23562,2733.77,2017-09-12,
2023-09-29,19844,448.26,2018-07-14,2023-12-15
2023-08-17,20689,2929.18,2021-07-26,
2023-08-19,85693,2912.2,2021-10-06,
2023-10-30,54814,1697.43,2020-03-27,
2023-04-16,60485,497.67,2020-12-04,
2023-12-03,66572,882.07,2019-03-25,
2023-05-25,78584,2593.87,2022-11-09,
2023-08-29,42988,2579.37,2021-11-14,
2023-05-17,29415,2057.19,2021-10-25,
2023-11-16,8305,2029.84,2017-12-03,
2023-11-15,14097,2099.89,2017-08-28,
2023-01-26,76726,544.21,2018-12-24,
2023-10-31,4859,95.71,2019-07-21,
2023-12-15,31154,311.95,2019-06-25,
2023-07-24,26466,1356.2,2020-11-14,2023-07-14
2023-12-01,29754,1280.97,2019-10-23,
2023-09-16,82346,259.3,2018-06-05,
2023-06-12,29482,2964.15,2020-01-02,
2023-12-18,95545,2185.27,2015-07-27,
2023-12-02,73522,1527.84,2022-08-31,
2023-09-02,74603,2964.53,2015-08-07,
2023-10-10,34002,2418.91,2018-07-05,
2023-03-07,19065,2586.88,2022-01-12,
2023-06-29,61130,72.48,2021-12-02,
2023-08-15,77668,21.28,2020-05-24,
2023-01-17,83526,2173.49,2022-03-02,
2023-10-03,79579,657.27,2017-04-21,
2023-02-27,31299,1873.27,2016-03-21,
2023-09-08,49287,2853.5,2015-11-04,
2023-07-23,51722,2377.24,2016-11-13,
2023-12-07,34211,1953.59,2019-03-28,
2023-04-05,92699,440.31,2015-12-11,
2023-05-30,26407,1193.9,2020-08-24,
2023-08-30,50550,657.05,2019-08-15,2023-09-03
2023-12-07,40629,2982.89,2017-07-12,
2023-12-11,3940,1094.71,2022-10-07,
2023-05-16,29166,1205.73,2018-04-15,
2023-01-30,71787,510.1,2022-08-25,
2023-03-13,97764,1882.67,2017-02-08,
2023-05-14,23464,594.7,2016-01-05,
2023-02-23,3676,1235.48,2020-03-07,
2023-11-27,53935,1561.27,2018-05-05,
2023-10-25,80688,1838.27,2017-04-20,2023-09-21
2023-06-01,93378,914.67,2017-12-09,
2023-06-23,74602,1101.5,2022-12-26,
2023-07-30,59960,1359.24,2017-07-13,
2023-12-19,77131,2049.61,2020-10-09,
2023-03-21,26236,667.37,2020-03-13,
2023-02-24,90733,1011.46,2015-01-19,
2023-03-31,33449,2973.89,2017-05-02,
2023-11-13,49774,452.1,2017-09-22,
2023-02-09,79667,2892.65,2020-01-31,
2023-03-16,21073,2332.54,2022-04-11,
2023-09-20,71651,2588.43,2022-09-18,
2023-03-28,58695,744.95,2016-11-29,
2023-09-15,44009,2434.42,2021-07-11,
2023-09-18,59643,103.45,2020-01-17,
2023-06-05,72701,1584.63,2022-02-19,
2023-09-20,92787,2162.01,2022-07-20,
2023-05-09,8357,415.52,2019-02-23,
2023-09-03,46185,1967.54,2021-10-15,
2023-01-15,3275,2139.72,2016-06-25,
2023-09-29,65173,1868.64,2015-09-07,
2023-02-23,74384,2544.41,2015-01-23,
2023-02-08,23696,2154.13,2021-01-31,
2023-12-24,6134,695.86,2021-09-07,
2023-08-18,78233,2336.76,2022-03-22,
2023-04-15,95340,45.5,2021-07-04,
2023-05-13,18069,2628.85,2017-12-31,
2023-10-28,69754,2755.34,2016-12-15,
2023-07-05,32827,718.79,2016-07-13,2023-04-19
2023-08-01,85272,187.45,2020-09-02,
2023-03-22,99654,257.04,2021-12-12,
2023-01-29,58805,687.64,2019-02-07,
2023-08-08,66291,1958.98,2022-12-05,
2023-03-13,44605,971.27,2016-02-23,
2023-02-12,79586,1841.84,2021-11-25,
2023-06-23,11984,1816.47,2021-11-08,
2023-06-03,97711,1674.16,2019-02-05,2023-01-27
2023-10-01,93036,2085.97,2022-12-22,
2023-06-03,2817,1939.46,2021-01-16,
2023-11-22,5025,628.62,2022-06-30,
2023-03-14,56239,2245.44,2020-08-17,
2023-06-23,84642,1134.9,2018-03-23,
2023-02-19,992,2298.95,2022-05-22,
2023-01-18,71984,1465.4,2017-07-29,
2023-03-18,23325,2653.75,2015-02-17,
2023-05-28,24922,1304.94,2020-03-17,
2023-01-15,32973,2503.14,2019-10-04,
2023-02-16,30356,2498.27,2017-08-24,
2023-08-16,67147,1643.18,2020-03-12,
2023-06-19,1866,1367.66,2017-12-20,2023-02-01
2023-06-05,75961,2137.07,2022-12-17,2023-01-26
2023-05-30,61390,1543.69,2018-04-27,
2023-08-23,23716,395.54,2019-08-31,
2023-10-20,57790,639.42,2017-11-19,
2023-04-23,55196,412.3,2017-10-22,
2023-08-30,82649,727.73,2021-12-25,
2023-04-13,72753,728.96,2019-10-17,
2023-04-16,60993,2492.51,2018-10-02,
2023-04-24,27654,2765.52,2015-06-26,
2023-05-22,64528,1894.31,2020-04-25,
2023-08-02,64734,2407.82,2015-03-01,
2023-07-09,83477,483.24,2016-11-24,
2023-04-03,59102,289.08,2015-11-22,
2023-02-19,6343,1328.25,2020-06-12,
2023-10-30,8788,1982.1,2019-09-02,
2023-01-10,35486,281.99,2018-05-20,
2023-07-04,50939,2294.18,2018-02-25,
2023-01-04,37210,2315.01,2017-11-16,
2023-07-20,29355,2667.0,2016-01-01,
2023-09-10,69470,2279.71,2019-05-28,
2023-08-05,10768,741.8,2015-01-11,
2023-09-02,73279,1540.85,2021-03-18,2023-05-07
2023-06-11,95241,755.8,2021-02-11,
2023-07-30,24483,1347.96,2018-12-22,
2023-02-20,4175,369.38,2019-11-20,
2023-02-04,8419,1392.7,2017-02-08,
2023-01-26,23469,1153.29,2017-05-03,2023-10-31
2023-08-19,78986,2161.19,2020-05-19,
2023-04-03,62513,1562.03,2021-03-11,
2023-02-27,32704,2312.06,2017-07-23,
2023-09-22,33904,138.31,2016-07-16,
2023-11-18,43479,510.66,2020-09-19,
2023-03-04,29994,900.63,2018-07-25,
2023-02-13,91952,756.61,2021-02-21,
2023-04-09,34552,1864.45,2019-09-20,
2023-12-09,15049,24.76,2022-07-25,
2023-05-13,97862,892.33,2022-05-05,
2023-03-05,84747,1203.05,2016-01-19,
2023-07-27,7281,627.42,2017-07-26,2023-05-23
2023-05-19,1851,2106.65,2021-04-17,
2023-01-13,20033,585.87,2015-11-18,
2023-05-20,27086,1720.81,2021-11-25,
2023-12-31,30325,419.44,2021-06-11,
2023-12-14,41379,1930.35,2015-03-11,
2023-09-27,89196,1107.71,2017-11-27,
2023-06-16,69318,2028.91,2015-05-01,
2023-06-26,7544,1755.69,2015-09-09,
2023-08-19,69995,1063.41,2020-10-05,
2023-11-27,54571,2991.75,2022-02-17,
2023-03-06,68509,549.22,2018-09-18,
2023-01-24,80706,1501.7,2016-05-08,
2023-11-03,94376,2432.45,2016-03-02,
2023-02-20,78465,1029.65,2018-07-14,
2023-09-10,46139,1627.81,2015-07-18,
2023-04-14,71290,1346.77,2016-01-03,
2023-11-18,40722,1599.16,2021-05-09,
2023-03-06,89410,2504.55,2022-07-25,
2023-05-24,32157,876.29,2016-12-24,
2023-07-12,53299,2414.79,2015-10-16,
2023-05-31,18149,2600.2,2019-05-17,
2023-04-21,98058,2845.64,2018-09-01,
2023-12-06,94540,899.57,2017-02-28,
2023-08-21,10814,2315.63,2019-05-21,
2023-02-25,67174,2823.39,2019-10-06,2023-01-13
2023-02-25,74129,907.56,2020-10-19,
2023-11-29,21508,2448.44,2015-09-23,
2023-04-01,26555,2031.43,2020-08-18,
2023-09-03,9699,82.6,2017-02-04,
2023-09-27,88491,2813.05,2016-05-19,
2023-09-18,58196,703.68,2017-03-18,
2023-05-12,3712,2026.85,2015-06-30,
2023-10-16,75928,2349.32,2015-06-29,
2023-03-01,56922,2078.6,2021-05-16,2023-05-19
2023-01-16,30847,2595.94,2022-04-29,
2023-09-13,54560,1409.4,2017-09-07,
2023-10-25,11081,1940.46,2022-07-05,
2023-05-03,57459,752.92,2015-03-11,
2023-02-05,84330,1702.16,2020-02-12,
2023-04-22,7430,982.24,2018-09-03,
2023-02-23,6293,1213.29,2015-05-14,
2023-05-22,15708,27.18,2019-04-16,
2023-05-08,57901,2161.28,2016-01-04,
2023-03-24,69173,1467.75,2019-11-17,
2023-08-14,19820,2580.19,2021-01-21,
2023-10-10,61224,1206.33,2019-12-24,
2023-03-07,34957,379.26,2022-10-25,
2023-06-10,42531,766.06,2015-07-01,
2023-02-09,24039,1295.75,2021-06-03,
2023-12-26,17106,1021.91,2018-01-23,
2023-07-23,72424,2527.38,2016-08-29,
2023-07-02,49460,1504.39,2018-12-06,
2023-01-08,8969,2122.87,2021-09-23,
2023-10-01,73200,312.01,2022-04-29,
2023-10-19,99441,938.48,2020-03-28,
2023-09-26,80106,2411.52,2021-05-30,
2023-12-21,97644,2515.81,2019-11-10,
2023-09-08,11734,630.14,2019-03-23,
2023-10-21,38697,2621.44,2018-10-26,
2023-06-07,92934,1257.87,2019-09-01,
2023-08-27,88663,166.93,2019-01-03,
2023-05-29,45656,1297.93,2021-12-03,
2023-10-28,81738,2736.3,2019-09-08,2023-02-02
2023-09-12,48540,643.63,2018-05-28,
2023-01-10,66118,2109.86,2020-07-03,
2023-06-13,75607,222.65,2018-10-27,
2023-07-08,4911,2862.3,2022-07-13,
2023-04-18,61953,1282.87,2019-10-26,
2023-10-01,70877,1818.05,2015-03-20,2023-08-16
2023-04-01,49055,297.14,2018-05-24,
2023-06-27,27618,1750.32,2022-06-09,
2023-06-30,24273,1318.77,2015-09-12,
2023-03-29,83433,794.96,2021-09-10,
2023-09-02,99294,332.95,2021-04-30,
2023-07-19,43946,1474.25,2015-05-06,
2023-12-08,57001,1250.77,2018-05-09,
