DAY_ID,CUSTOMER_DIM_ID,POLICY_ID,POLICY_BALANCE_AMT,POLICY_STATUS,INSURANCE_POLICY_CASE_SIZE,EFF_DT,END_DT
2023-12-27,45339,POL_79,47692.94,Expired,9155.25,2017-09-24,
2023-08-11,11948,POL_48,46881.93,Active,36731.81,2018-10-14,
2023-06-02,17737,POL_73,36749.5,Active,12396.62,2020-08-13,
2023-11-19,30649,POL_36,7563.41,Active,42112.36,2016-02-27,
2023-03-23,4364,POL_83,18711.96,Active,31406.64,2016-11-02,
2023-12-06,32607,POL_66,43993.64,Expired,21579.89,2018-01-08,
2023-06-07,40344,POL_56,25136.87,Active,12871.32,2020-08-21,
2023-12-02,31608,POL_49,8017.77,Expired,23256.55,2017-09-14,
2023-04-20,42499,POL_53,7252.51,Active,19156.79,2015-07-24,
2023-02-15,17600,POL_73,36059.63,Expired,19251.55,2019-12-25,
2023-06-27,49823,POL_13,18122.78,Active,6191.39,2019-02-06,2023-05-30
2023-06-30,5351,POL_29,28789.22,Active,39515.31,2019-11-02,
2023-05-21,28425,POL_15,19827.6,Active,29011.4,2021-01-04,
2023-12-06,5188,POL_86,31422.27,Active,11272.43,2020-10-09,
2023-05-12,9195,POL_93,25747.67,Expired,25684.53,2021-09-16,
2023-07-06,29372,POL_36,46214.27,Active,48858.89,2015-02-23,
2023-02-17,26089,POL_50,37031.09,Active,37082.88,2019-03-24,
2023-05-26,22184,POL_100,10602.41,Active,29914.09,2019-03-19,
2023-12-09,15642,POL_10,11130.87,Expired,30885.73,2022-04-10,
2023-12-17,20691,POL_3,41084.05,Expired,6030.23,2018-03-19,
2023-03-19,24032,POL_68,31378.3,Active,31061.8,2020-08-10,
2023-07-08,27351,POL_33,49927.35,Active,26548.21,2018-05-03,
2023-11-20,43186,POL_83,49471.77,Expired,31405.47,2017-04-08,
2023-07-20,19687,POL_56,23999.52,Expired,23619.85,2021-02-05,2023-04-13
2023-12-29,17771,POL_21,21960.83,Expired,33484.08,2016-04-12,
2023-05-21,42802,POL_62,9069.03,Active,8026.5,2017-10-25,
2023-03-01,31642,POL_9,26465.45,Active,19554.85,2017-06-23,2023-04-10
2023-07-31,16246,POL_72,10553.66,Expired,10235.44,2022-11-18,
2023-11-21,35016,POL_30,7691.53,Active,16149.37,2017-12-24,
2023-08-07,19653,POL_88,34814.14,Expired,7088.52,2021-08-20,
2023-09-26,30108,POL_74,40873.92,Expired,20830.63,2018-01-17,
2023-06-14,2352,POL_16,38454.06,Expired,21315.85,2017-05-20,
2023-06-22,172,POL_37,15356.76,Expired,37220.95,2020-10-27,
2023-08-26,44026,POL_34,21410.08,Active,13982.91,2019-09-12,
2023-02-19,48966,POL_56,22753.94,Expired,36735.11,2019-05-24,
2023-01-13,29894,POL_26,27709.93,Expired,39679.64,2020-04-20,
2023-04-02,41398,POL_61,21049.52,Active,18730.17,2017-05-09,
2023-10-24,24470,POL_37,11987.73,Expired,16812.81,2021-12-19,
2023-12-22,3938,POL_58,11307.51,Expired,8550.75,2017-06-13,
2023-03-20,2768,POL_45,11029.07,Expired,36050.04,2020-01-20,
2023-08-21,22336,POL_4,19682.95,Expired,24438.97,2017-05-10,
2023-01-22,35070,POL_17,21013.85,Active,32305.26,2019-11-07,
2023-03-17,10316,POL_84,24693.06,Expired,22238.67,2015-02-09,
2023-11-07,32497,POL_54,39833.28,Active,5929.75,2017-05-06,
2023-02-12,954,POL_80,35448.91,Active,33286.33,2017-03-07,
2023-04-11,49359,POL_6,45470.77,Active,16468.23,2021-12-03,
2023-09-02,25757,POL_48,43107.67,Expired,26105.18,2021-03-11,
2023-01-08,17155,POL_72,29108.74,Expired,7252.39,2019-11-28,
2023-12-17,30688,POL_81,29145.33,Active,26846.8,2021-04-04,
2023-04-12,23286,POL_48,31849.98,Active,48153.66,2021-06-18,
2023-05-09,1405,POL_81,37344.19,Active,27135.57,2015-11-14,
2023-11-14,8041,POL_11,7682.93,Active,45411.07,2022-04-03,
2023-05-05,49031,POL_49,6558.91,Expired,31357.78,2017-10-09,
2023-11-01,40781,POL_82,9691.47,Expired,19790.83,2020-06-10,2023-09-06
2023-10-01,18564,POL_20,12871.69,Expired,18309.14,2016-12-24,
2023-01-08,17147,POL_20,16744.46,Expired,40221.17,2022-01-20,
2023-02-14,12456,POL_45,23574.14,Active,31022.19,2022-07-18,2023-12-21
2023-10-03,11451,POL_23,20886.69,Expired,36605.36,2016-01-04,
2023-06-25,11237,POL_5,23844.83,Active,36596.71,2015-02-28,
2023-01-15,16980,POL_57,39580.64,Expired,15574.13,2020-09-21,2023-07-31
2023-08-05,19141,POL_39,13247.0,Active,39188.77,2019-05-11,
2023-09-27,31771,POL_76,21511.67,Expired,12623.0,2020-07-29,
2023-05-27,33901,POL_43,6672.34,Active,5440.57,2016-08-04,
2023-12-17,46130,POL_33,8267.92,Active,22972.2,2018-02-21,
2023-07-16,669,POL_53,32550.73,Expired,17802.7,2020-05-24,
2023-10-01,30179,POL_31,14856.16,Active,12451.63,2021-04-09,
2023-01-25,19259,POL_13,7989.34,Expired,22982.67,2015-07-27,
2023-11-08,24521,POL_92,38201.09,Expired,30326.68,2022-04-07,
2023-08-12,30053,POL_4,18120.02,Active,48255.66,2021-02-11,
2023-05-15,8192,POL_93,42627.01,Active,42001.86,2022-07-11,2023-08-10
2023-07-10,23862,POL_9,43060.08,Expired,8462.14,2019-02-17,
2023-02-25,19536,POL_22,5582.19,Active,42764.89,2021-03-23,
2023-10-01,29826,POL_46,21908.02,Expired,18286.73,2020-10-05,
2023-08-08,23355,POL_38,15717.22,Active,17630.17,2020-09-14,
2023-11-14,39595,POL_69,38868.88,Expired,15419.68,2021-08-07,2023-01-27
2023-04-14,3548,POL_23,45121.78,Expired,8262.13,2016-05-03,
2023-03-20,32593,POL_10,42833.05,Active,9280.44,2019-02-16,
2023-05-07,40300,POL_80,28623.23,Active,38680.52,2019-08-27,
2023-07-16,26784,POL_11,43401.39,Active,43503.82,2022-06-25,
2023-07-15,23232,POL_4,29436.86,Active,48754.16,2019-11-27,
2023-09-15,26124,POL_63,46966.81,Active,29906.23,2022-10-19,2023-11-09
2023-03-10,46467,POL_86,46482.08,Active,25142.91,2017-11-07,
2023-10-01,6439,POL_20,40639.1,Active,34236.13,2021-11-02,2023-03-03
2023-06-13,40022,POL_72,42382.65,Expired,26480.24,2015-07-21,
2023-01-17,18879,POL_48,24450.2,Expired,27370.16,2019-04-22,
2023-10-21,24879,POL_89,37027.28,Active,14491.94,2022-09-12,2023-03-25
2023-09-01,46661,POL_7,24367.6,Active,23530.6,2019-09-16,
2023-01-26,15200,POL_16,24419.61,Active,12579.72,2018-07-10,
2023-10-14,20335,POL_70,39350.55,Active,30669.73,2022-03-31,
2023-12-11,27327,POL_93,7867.74,Active,43222.51,2022-10-11,
2023-12-07,10182,POL_82,23631.61,Active,29588.68,2016-04-11,
2023-03-09,37026,POL_86,42476.64,Active,12664.87,2016-04-06,
2023-03-31,42212,POL_6,26000.48,Active,41822.17,2019-12-03,
2023-05-18,20183,POL_15,38317.19,Active,17517.1,2020-08-27,
2023-02-01,45090,POL_15,44059.17,Active,26842.72,2017-10-10,
2023-06-12,22118,POL_14,17396.88,Active,44719.44,2020-08-01,
2023-01-03,6379,POL_28,36311.82,Expired,20934.33,2022-06-10,2023-02-07
2023-10-27,15227,POL_89,39669.71,Expired,32559.45,2022-05-30,
2023-07-31,11029,POL_25,28449.54,Active,43369.51,2017-03-31,
2023-08-23,28425,POL_65,41676.56,Expired,48906.87,2020-09-08,
2023-02-07,12268,POL_31,44252.56,Active,19671.04,2018-08-16,
2023-07-06,21584,POL_88,36771.81,Expired,45159.84,2017-01-13,
2023-06-19,41010,POL_87,46025.99,Active,30409.72,2018-02-18,
2023-06-01,20042,POL_21,17320.47,Active,41041.26,2019-01-06,
2023-04-08,40122,POL_36,18593.96,Active,20709.8,2015-02-27,
2023-04-19,41491,POL_34,42421.72,Expired,39401.79,2019-06-18,
2023-03-07,11796,POL_22,24183.67,Expired,24516.94,2017-10-16,
2023-09-08,27626,POL_31,33260.22,Expired,47774.26,2021-02-20,
2023-04-17,34545,POL_86,36906.17,Expired,28459.9,2022-02-21,
2023-12-26,16234,POL_94,24896.43,Expired,20119.36,2018-01-14,
2023-06-23,23769,POL_18,14211.56,Expired,11491.43,2021-01-20,
2023-07-14,8756,POL_50,31546.44,Active,35195.56,2020-07-18,
2023-07-31,42738,POL_22,8516.99,Active,41517.02,2018-08-19,
2023-12-06,25370,POL_86,32629.1,Active,19958.22,2019-06-01,
2023-03-03,49384,POL_2,45680.16,Active,10397.08,2021-07-06,
2023-12-15,14523,POL_81,43050.74,Expired,11817.37,2019-11-09,
2023-10-14,43276,POL_57,27840.16,Active,49720.98,2022-03-03,2023-11-17
2023-06-29,32359,POL_43,32669.31,Expired,20052.72,2022-08-19,
2023-01-17,41504,POL_16,26649.65,Expired,14079.12,2015-12-08,
2023-02-13,46559,POL_23,25517.79,Expired,29900.98,2020-05-01,
2023-01-14,10951,POL_6,27130.32,Active,48487.81,2019-01-15,
2023-10-18,37125,POL_39,30534.54,Active,29297.62,2016-08-19,
2023-12-16,36089,POL_42,12141.89,Active,23424.07,2017-06-19,
2023-03-15,39507,POL_43,28723.59,Expired,37172.19,2019-05-03,
2023-08-08,37288,POL_60,23189.16,Expired,22464.17,2022-12-03,
2023-03-31,48706,POL_92,27809.87,Active,5016.8,2022-11-10,
2023-09-26,47482,POL_73,18699.71,Active,48595.28,2019-05-14,
2023-11-20,35640,POL_32,46241.98,Expired,6601.01,2022-02-11,
2023-09-05,17905,POL_37,36485.92,Expired,43743.4,2022-10-05,
2023-12-22,35734,POL_46,13966.62,Expired,37081.01,2017-10-25,
2023-09-22,22113,POL_81,28655.62,Active,40025.47,2016-08-31,
2023-10-26,1404,POL_88,37172.57,Active,25006.16,2018-06-30,2023-08-10
2023-07-18,19694,POL_6,23453.3,Expired,42018.95,2017-10-18,
2023-10-31,23314,POL_27,16639.01,Expired,8123.87,2022-06-09,
2023-04-28,8821,POL_53,22782.57,Active,21956.35,2019-02-05,
2023-12-11,18781,POL_31,9749.46,Active,47589.2,2017-03-30,
2023-09-16,17142,POL_27,11300.0,Active,7440.33,2019-01-07,
2023-05-30,45361,POL_20,12528.49,Active,14914.26,2018-12-25,
2023-07-24,27363,POL_84,21636.26,Active,12454.21,2019-03-17,
2023-03-13,14097,POL_86,23760.39,Active,11007.24,2018-09-05,
2023-03-26,14118,POL_67,13663.1,Active,47099.94,2018-01-15,
2023-05-11,35303,POL_96,24254.82,Active,45870.62,2018-10-07,
2023-05-27,38013,POL_66,10265.23,Active,36873.02,2021-04-29,
2023-06-09,7999,POL_52,24518.75,Expired,12636.3,2015-06-25,
2023-08-01,33321,POL_7,25978.91,Expired,33219.06,2018-01-07,
2023-01-23,34524,POL_73,11067.24,Active,12797.2,2022-06-21,
2023-08-12,6758,POL_61,25463.97,Active,33996.86,2016-04-25,
2023-12-11,9443,POL_30,46432.43,Active,41237.73,2015-07-12,
2023-10-14,11881,POL_70,24983.67,Expired,33795.53,2019-08-04,
2023-03-01,245,POL_90,33446.82,Active,11580.14,2021-01-14,
2023-06-17,27069,POL_100,6539.98,Active,47375.32,2021-11-18,
2023-05-16,295,POL_57,37136.16,Active,41815.41,2022-02-27,
2023-12-14,48880,POL_3,13906.2,Expired,24273.81,2021-01-27,2023-06-12
2023-12-02,5151,POL_9,48210.94,Expired,9240.85,2018-11-22,
2023-02-27,14273,POL_98,14884.29,Active,42291.7,2016-07-28,
2023-04-03,7552,POL_89,43461.68,Expired,39690.5,2015-08-11,
2023-12-11,22814,POL_81,19983.25,Expired,37988.16,2016-07-07,
2023-05-03,29615,POL_71,45966.02,Active,17985.26,2016-12-08,
2023-10-14,42305,POL_20,35264.55,Active,19752.26,2022-04-05,
2023-12-27,26231,POL_8,20480.4,Active,29523.85,2017-03-11,
2023-05-07,10555,POL_83,30643.56,Expired,28554.88,2018-03-30,
2023-07-26,20581,POL_92,11977.11,Active,39819.72,2015-11-25,
2023-11-16,3904,POL_8,16982.77,Expired,17355.68,2017-12-06,
2023-12-06,42872,POL_83,30333.29,Expired,7382.87,2019-10-19,
2023-07-20,41604,POL_45,19553.3,Expired,15942.36,2019-05-24,
2023-01-16,22649,POL_95,19634.83,Active,31719.07,2018-09-19,
2023-02-19,34926,POL_70,18071.9,Active,23414.35,2019-04-05,
2023-06-16,47133,POL_69,10037.62,Active,16330.44,2020-02-02,
2023-01-26,46687,POL_88,16851.08,Expired,49872.15,2019-12-03,
2023-01-24,37800,POL_17,15637.62,Expired,19968.99,2020-04-15,
2023-02-08,27816,POL_54,35540.74,Active,42881.65,2019-08-09,
2023-10-12,19322,POL_45,48268.39,Expired,22124.23,2021-11-09,
2023-07-01,3642,POL_29,19903.0,Active,9055.66,2017-07-13,
2023-07-27,46480,POL_62,40661.63,Active,42855.83,2022-12-04,
2023-10-18,26841,POL_69,44564.36,Expired,14073.49,2021-01-15,
2023-06-07,44583,POL_63,21232.8,Active,34241.96,2022-11-09,
2023-08-12,43126,POL_47,48606.58,Expired,38863.88,2017-12-30,2023-05-03
2023-11-07,19628,POL_38,44112.32,Active,40844.86,2020-02-01,
2023-10-14,42977,POL_66,39059.68,Expired,31070.32,2015-04-19,
2023-08-02,28804,POL_58,39736.39,Active,30127.72,2016-06-27,
2023-09-15,30006,POL_57,40567.96,Active,25383.84,2022-03-11,
2023-11-14,3584,POL_15,14839.78,Active,21889.57,2015-05-14,
2023-02-01,33204,POL_75,24203.16,Expired,31260.76,2016-05-02,2023-03-18
2023-01-11,20504,POL_80,47699.87,Expired,14540.56,2016-07-17,
2023-07-10,14319,POL_37,48877.46,Active,48296.91,2019-01-20,2023-06-30
2023-11-09,11165,POL_2,44809.05,Active,40446.1,2019-08-17,
2023-04-25,18144,POL_100,45915.49,Active,42147.39,2020-09-07,
2023-05-12,36475,POL_94,28215.36,Active,49631.79,2018-09-25,
2023-11-04,45508,POL_14,28147.25,Active,40500.26,2019-07-08,
2023-09-19,29258,POL_21,29759.39,Active,28844.54,2018-12-06,
2023-08-08,26864,POL_51,13041.24,Active,47456.88,2015-04-29,
2023-10-07,10965,POL_94,27078.37,Expired,22047.86,2017-01-12,
2023-06-28,13263,POL_9,26847.14,Expired,49819.46,2017-11-28,
2023-04-07,15944,POL_49,6751.96,Expired,34542.02,2020-11-26,
2023-05-29,31261,POL_8,37506.29,Expired,6426.11,2016-09-27,
2023-07-14,41636,POL_22,34261.79,Expired,25687.5,2020-06-04,
2023-09-12,19733,POL_68,31116.72,Active,6165.16,2016-03-21,
2023-11-18,8412,POL_5,41497.73,Active,10271.79,2017-11-24,
2023-10-09,44781,POL_18,16937.5,Active,15613.35,2022-02-07,
2023-07-15,15990,POL_82,37090.8,Expired,28180.84,2015-10-14,
2023-07-19,17637,POL_2,26625.59,Expired,8501.68,2021-10-31,
2023-10-17,47103,POL_90,49090.64,Expired,36571.13,2015-06-13,2023-02-20
2023-06-01,15584,POL_53,27988.81,Expired,22196.99,2019-12-29,
2023-11-24,7243,POL_70,5671.95,Active,12715.46,2019-04-13,2023-03-11
2023-07-12,31269,POL_60,32198.04,Active,12309.33,2015-06-20,2023-01-09
2023-05-04,42838,POL_62,25497.58,Expired,25183.76,2022-08-23,
2023-04-05,44866,POL_13,34296.79,Expired,42126.95,2015-10-06,
2023-04-09,7351,POL_47,30997.99,Active,8124.28,2015-03-02,2023-12-24
2023-06-11,41864,POL_67,29813.71,Active,49915.01,2017-03-28,
2023-09-30,47872,POL_27,25254.01,Active,43726.15,2022-03-01,
2023-08-18,1912,POL_47,37146.41,Expired,37250.6,2016-12-07,
2023-02-05,9925,POL_88,38150.03,Expired,40359.64,2019-05-04,
2023-03-14,6265,POL_69,23063.86,Active,46885.6,2015-04-19,
2023-07-10,13392,POL_95,19347.62,Active,49024.22,2020-11-21,
2023-10-22,36888,POL_92,32510.63,Active,39976.71,2016-05-02,
2023-11-04,49657,POL_26,49700.4,Active,30457.65,2017-07-27,
2023-04-05,15743,POL_99,11404.92,Expired,47117.55,2019-10-30,2023-10-23
2023-05-22,3776,POL_57,20173.28,Active,41772.82,2016-08-04,
2023-05-27,48530,POL_64,25072.04,Active,5487.54,2018-03-10,
2023-11-15,25564,POL_15,10571.92,Active,34098.84,2017-04-25,
2023-09-10,23055,POL_41,15993.4,Active,26734.43,2021-02-18,
2023-09-10,42526,POL_86,18503.7,Active,23108.28,2015-11-25,
2023-04-28,26984,POL_92,26617.78,Expired,48362.4,2020-01-22,2023-09-21
2023-08-20,25689,POL_68,16329.85,Expired,13759.09,2021-02-04,
2023-09-23,5773,POL_90,41071.74,Active,31927.29,2020-07-14,
2023-03-08,33066,POL_20,33744.1,Expired,16905.54,2019-11-21,
2023-10-31,22472,POL_29,7356.94,Expired,28580.18,2016-07-29,
2023-02-13,12900,POL_76,11893.15,Expired,32955.79,2022-03-07,
2023-05-29,11282,POL_48,43653.08,Active,29408.87,2018-12-14,
2023-10-31,11003,POL_35,30097.43,Expired,22292.67,2020-01-23,
2023-07-22,33063,POL_47,48965.93,Expired,45071.28,2017-10-29,
2023-08-02,39389,POL_65,41141.26,Expired,49817.41,2019-02-19,
2023-02-15,25338,POL_37,19782.28,Expired,11499.25,2019-05-20,
2023-08-17,45738,POL_51,40024.78,Active,21396.51,2022-02-07,
2023-11-26,4160,POL_1,11000.8,Expired,15526.84,2019-11-04,
2023-06-08,4208,POL_72,40511.29,Active,25973.21,2015-09-11,
2023-12-27,8072,POL_96,39524.27,Active,37456.67,2019-07-25,
2023-07-05,36485,POL_66,28815.38,Active,31526.65,2015-10-28,
2023-06-06,43775,POL_85,49979.31,Expired,41689.92,2018-09-16,
2023-03-04,7723,POL_97,5255.19,Active,44615.55,2019-04-21,
2023-04-30,9207,POL_48,39000.24,Active,6915.89,2015-03-22,
2023-08-08,33161,POL_78,35627.08,Expired,5423.07,2020-11-10,
2023-08-29,49918,POL_30,21569.86,Active,41277.34,2022-06-21,
2023-09-25,2300,POL_63,23558.17,Expired,35528.78,2018-06-20,
2023-01-18,27465,POL_47,24310.24,Active,15073.05,2016-01-12,
2023-01-01,48291,POL_69,48816.62,Expired,22205.95,2020-01-10,
2023-06-03,25787,POL_36,12169.87,Active,14165.74,2018-11-23,
2023-06-29,33427,POL_96,25132.67,Active,24050.9,2015-10-25,
2023-08-16,6263,POL_50,16441.41,Expired,41981.52,2017-01-13,2023-03-11
2023-08-08,21751,POL_93,6021.9,Active,30382.94,2015-11-16,
2023-11-02,12218,POL_29,30909.52,Expired,32875.34,2017-02-01,
2023-08-06,3077,POL_37,42538.98,Expired,24044.14,2020-07-28,
2023-01-23,49427,POL_10,13167.98,Expired,26693.74,2015-07-16,
2023-05-12,4438,POL_91,9479.82,Active,38998.44,2021-06-05,
2023-04-28,31124,POL_85,27229.32,Expired,8007.43,2020-09-01,
2023-09-03,8456,POL_83,9736.12,Expired,11599.28,2022-02-14,
2023-09-07,2413,POL_71,19846.07,Active,25161.36,2015-06-25,
2023-11-03,42896,POL_69,41827.18,Active,36350.54,2015-07-31,
2023-11-17,48570,POL_53,26655.72,Active,48498.51,2018-07-20,
2023-06-17,3920,POL_73,12886.28,Active,30350.47,2015-03-27,
2023-05-25,35460,POL_27,35875.72,Expired,33321.78,2015-06-02,
2023-12-09,16160,POL_50,21780.35,Expired,5753.71,2022-10-19,
2023-02-25,10321,POL_25,35994.01,Expired,7370.53,2022-08-29,
2023-10-30,9066,POL_34,12325.29,Active,27574.4,2015-03-18,
2023-07-12,28524,POL_1,18266.85,Active,31493.65,2019-06-05,
2023-06-03,12616,POL_8,41968.24,Active,41994.13,2019-10-26,
2023-02-16,29644,POL_95,46478.64,Expired,7901.11,2021-01-20,
2023-11-11,20433,POL_17,44378.54,Active,8859.75,2020-07-18,
2023-08-01,5908,POL_85,42151.58,Active,36650.57,2020-06-20,
2023-06-18,20555,POL_11,41326.48,Expired,23817.45,2015-01-14,
2023-11-06,47252,POL_41,31684.15,Active,40094.8,2017-02-19,2023-08-20
2023-11-17,2853,POL_34,6218.49,Active,37505.34,2015-05-05,
2023-05-17,38920,POL_76,21451.39,Active,46672.31,2016-07-02,
2023-11-03,32348,POL_81,14780.43,Expired,34610.15,2015-07-17,
2023-11-29,45643,POL_57,15862.31,Expired,39192.26,2019-06-24,
2023-04-20,3830,POL_5,13999.95,Expired,47307.3,2017-09-08,
2023-01-18,12332,POL_7,24723.04,Active,47637.52,2017-07-16,2023-06-17
2023-10-23,18554,POL_80,29375.17,Expired,11158.77,2018-03-09,2023-02-02
2023-10-14,38507,POL_10,43835.21,Expired,22173.8,2016-01-27,
2023-05-30,18992,POL_47,38774.18,Expired,22585.15,2015-08-06,
2023-12-30,6870,POL_27,22171.19,Active,32969.15,2016-12-03,
2023-01-31,39783,POL_6,7209.64,Expired,34167.42,2021-10-07,
2023-11-14,36175,POL_62,43350.19,Active,27568.42,2015-02-12,
2023-07-07,36720,POL_56,47646.22,Active,21665.13,2017-02-12,
2023-06-09,39950,POL_2,34259.53,Expired,20645.41,2015-06-28,
2023-07-29,28655,POL_17,12021.65,Expired,32595.45,2015-07-22,
2023-10-24,3805,POL_85,41539.16,Active,45236.8,2019-08-04,
2023-08-20,32043,POL_40,24718.81,Expired,16054.82,2015-12-17,
2023-03-19,5151,POL_71,46852.82,Active,43653.52,2018-09-07,
2023-03-22,16514,POL_70,21217.83,Expired,17369.22,2019-06-14,
2023-11-02,30560,POL_54,7323.97,Active,49117.82,2015-03-13,
2023-02-15,49095,POL_33,33351.9,Active,22450.31,2021-09-04,
2023-05-24,35749,POL_90,27641.17,Expired,21990.93,2019-06-04,
2023-02-11,6326,POL_56,38520.61,Expired,40778.6,2019-09-30,
2023-11-24,44559,POL_60,35315.13,Active,31945.99,2020-01-20,
2023-02-24,36666,POL_51,43296.87,Expired,35183.78,2016-11-26,2023-10-02
2023-07-19,48411,POL_36,11337.06,Active,38171.65,2020-02-09,
2023-12-09,947,POL_54,38623.7,Expired,36504.24,2016-10-29,
2023-07-22,41765,POL_97,11161.58,Expired,21772.95,2015-01-27,
2023-06-15,33068,POL_12,22293.56,Active,24134.29,2017-10-15,
2023-03-13,45623,POL_11,13332.63,Active,12484.71,2018-02-15,
2023-08-21,21103,POL_81,39485.09,Active,9694.92,2020-08-09,
2023-12-14,21439,POL_93,21078.84,Active,20367.12,2021-12-14,
2023-03-18,724,POL_99,31052.17,Expired,49640.47,2022-04-04,
2023-11-15,23469,POL_29,11175.6,Active,25932.76,2016-06-07,
2023-09-14,30934,POL_28,25502.79,Active,25071.6,2019-02-09,
2023-09-05,35152,POL_8,34121.18,Active,12412.15,2020-01-27,
2023-07-14,26551,POL_21,40016.37,Active,25655.3,2019-01-22,
2023-09-14,20111,POL_20,26825.23,Expired,12344.03,2021-02-14,
2023-09-29,45460,POL_27,24325.44,Active,25324.56,2022-07-09,
2023-11-10,3575,POL_4,8451.35,Active,15056.88,2020-01-11,
2023-09-30,28394,POL_49,16151.78,Active,43971.43,2018-02-02,
2023-06-05,35204,POL_42,42019.24,Expired,49041.39,2016-11-14,
2023-05-15,30310,POL_71,43189.29,Expired,46049.66,2022-07-18,
2023-02-20,31013,POL_42,43214.6,Expired,44485.36,2017-09-29,
2023-09-30,1600,POL_39,48804.22,Expired,38634.6,2019-03-09,
2023-11-17,11997,POL_89,9184.18,Active,35462.2,2019-03-04,
2023-06-13,49434,POL_77,32327.64,Active,38459.33,2016-12-04,
2023-12-22,3331,POL_61,24592.58,Expired,17285.15,2018-05-24,2023-09-11
2023-11-24,1228,POL_90,8382.17,Expired,22861.79,2021-12-29,
2023-11-13,33637,POL_91,48961.17,Active,46244.51,2022-06-20,
2023-12-15,25702,POL_8,19739.3,Expired,30882.16,2022-09-05,
2023-07-26,15043,POL_32,5591.23,Expired,45658.56,2018-03-10,
2023-02-18,1150,POL_47,12807.96,Expired,32204.31,2021-01-17,
2023-08-07,18979,POL_13,35178.54,Active,9031.06,2015-12-20,
2023-01-20,8795,POL_1,31563.29,Active,21814.17,2016-05-16,
2023-11-22,41150,POL_74,36027.86,Active,42129.2,2020-08-18,
2023-11-23,17516,POL_29,26590.34,Expired,30846.01,2015-02-25,
2023-05-07,10246,POL_43,24725.98,Active,46760.95,2018-04-23,
2023-05-16,12309,POL_6,38188.71,Expired,24096.97,2018-03-02,
2023-09-24,7916,POL_89,32480.05,Active,18582.06,2018-06-01,
2023-02-16,47530,POL_10,19705.53,Active,5993.05,2015-11-07,
2023-04-13,349,POL_49,24118.36,Expired,23638.63,2019-04-08,
2023-05-20,42422,POL_52,17262.55,Expired,32715.44,2022-10-21,
2023-02-12,19817,POL_80,21363.91,Active,34909.95,2017-12-09,
2023-12-01,32160,POL_81,17097.43,Expired,6760.63,2021-11-11,
2023-03-28,8277,POL_98,16981.25,Expired,21591.96,2021-06-19,
2023-05-05,27349,POL_70,13419.59,Expired,45256.94,2016-03-30,
2023-11-07,26184,POL_43,48087.78,Expired,45400.34,2015-04-09,
2023-02-12,35962,POL_78,11326.86,Active,7612.81,2016-04-18,
2023-06-04,30862,POL_2,7336.28,Expired,43783.96,2021-06-06,
2023-10-08,37195,POL_30,25625.3,Expired,8014.13,2022-05-14,
2023-01-13,1810,POL_81,15993.45,Active,14367.57,2015-10-25,
2023-09-16,48487,POL_30,10410.08,Expired,35609.23,2022-01-26,2023-11-24
2023-06-07,48314,POL_47,14614.45,Active,23545.05,2017-10-19,
2023-07-10,41353,POL_15,27525.85,Expired,23129.15,2022-08-19,
2023-09-15,5433,POL_99,13531.0,Active,19011.55,2019-03-25,
2023-07-22,17836,POL_48,29481.11,Active,20968.89,2019-05-18,
2023-04-07,12285,POL_87,49494.66,Expired,6606.45,2016-01-26,
2023-07-28,22042,POL_2,26940.77,Active,38885.78,2019-11-16,
2023-06-03,19349,POL_83,34231.58,Active,38615.72,2015-12-30,
2023-12-31,19797,POL_21,39869.85,Active,24767.33,2017-01-28,
2023-01-29,29220,POL_91,20676.38,Active,18580.35,2015-12-23,
2023-06-15,36424,POL_12,12179.42,Expired,42273.87,2019-03-05,
2023-12-31,11732,POL_87,9042.81,Active,48039.4,2021-12-16,2023-05-16
